id,publication
1.31704963002309E+018,"Ammar is a puppet for Nancy Pelosi and the Radical Left. He spells higher taxes, weak Military and Vet support, and the obliteration of your 2nd Amendment. Vote Darrell Issa!"
1.31704794047363E+018,Darrell is great. He has my Complete and Total Endorsement. He will Never let you down. WARRIOR!!!!
1.31704678904912E+018,"Jason wrote a new book. It is fantastic. Order it Now, make Jason - He deserves it!!!"
1.26475462283044E+018,OBAMAGATE!
1.29361902983647E+018,$13.9M is heading to New Orleans in USDOT funding for NewOrleansRTA! Happy to support bus service and major fleet improvements for the great people of Louisiana and help them keep moving safely.
1.33028207822369E+018,"Fake News always forgets to mention that far fewer people are dying when they get Covid. This is do to both our advanced therapeutics, and the gained knowledge of our great doctors, nurses and front line workers!"
1.32058574503227E+018,A Pennsylvania Appeals Court turns down the Trump Administrations request for Poll Watchers to monitor satellite election offices. OANN How terrible is this? We are just seeking a fair vote count. This can only lead to very bad things. Bad intentions much??? Disgraceful!!!
1.32671167516527E+018,"NOW 73,000,000 LEGAL VOTES!"
1.33028830266307E+018,The Media is just as corrupt as the Election itself!
1.33304818822436E+018,Will be doing an interview with MariaBartiromo at 10:00 A.M. on FoxNews. Enjoy!
1.31902856915094E+018,"Just dont see any way Nancy Pelosi and Cryin Chuck Schumer will be willing to do what is right for our great American workers, or our wonderful USA itself, on Stimulus. Their primary focus is BAILING OUT poorly run (and high crime) Democrat cities and states...."
1.31901861514073E+018,".JimOberweis will be a terrific Congressman for Illinois! A successful businessman, he will Create Jobs, Lower Taxes, Defend Law &amp; Order, and Protect your Second Amendment from the Radical Left. Jim has my Complete and Total Endorsement!"
1.3190185400837E+018,"Eric Esshaki (EsshakiCongress) will be a tremendous advocate for Michigan and the first Chaldean in Congress! He will help us Lower your Taxes, Defend your Second Amendment and Deliver Great Healthcare. Eric has my Complete and Total Endorsement!"
1.30600910289682E+018,Tonight at 9:00 P.M. Enjoy!
1.31825274043116E+018,"...P.S. Tony should stop wearing the Washington Nationals Mask for two reasons. Number one, it is not up to the high standards that he should be exposing. Number two, it keeps reminding me that Tony threw out perhaps the worst first pitch in the history of Baseball!"
1.31825273653877E+018,"Dr.Tony Fauci says we dont allow him to do television, and yet I saw him last night on 60Minutes, and he seems to get more airtime than anybody since the late, great, Bob Hope. All I ask of Tony is that he make better decisions. He said no masks &amp; let China in. Also, Bad arm!"
1.3182510105953E+018,"GREAT news! New government of Sudan, which is making great progress, agreed to pay $335 MILLION to U.S. terror victims and families. Once deposited, I will lift Sudan from the State Sponsors of Terrorism list. At long last, JUSTICE for the American people and BIG step for Sudan!"
1.31824545879638E+018,Heading for Arizona. See you soon!
1.31824234542327E+018,"....There has never been more enthusiasm or spirit, by everyone. Great fun, and so good for our Country. Already winning many states, but not reported. Biden put the LID on again - raising money with promises. They finally caught him, COLD, and he knows it. Laptop is devastating!"
1.31824234385037E+018, There has never been a time in either of my two Campaigns when I felt we had a stronger chance of winning than we do right now. Early voting reports look far stronger than originally anticipated. Every RALLY is BOFFO. MarkMeadows &amp; team are doing a fantastic job....
1.33031975009486E+018,"....the COURAGE to do what has to be done to maintain the integrity of our Elections, and the United States of America itself. THE WORLD IS WATCHING!!!"
1.33031974866042E+018,"Why is Joe Biden so quickly forming a Cabinet when my investigators have found hundreds of thousands of fraudulent votes, enough to flip at least four States, which in turn is more than enough to win the Election? Hopefully the Courts and/or Legislatures will have...."
1.32081723610633E+018,"Last week, Joe Biden made perhaps the most shocking admission ever uttered in the history of presidential debates. On live television, Joe Biden confirmed his plan to ABOLISH the entire U.S. Oil Industrythat means NO fracking, NO jobs, and NO energy for Pennsylvania Families!"
1.32886679768106E+018,"Second Georgia County Finds Thousands More Votes, Majority Are ForTrump"
1.31889025597462E+018,Happening all over USA. No wonder California is never in play for Republicans. Rigged Election!
1.31888854394356E+018,"Vote Trump to save your Second Amendment, Virginia!"
1.31888636965E+018,"WSJ Editorial Board: Joe Biden Must Answer Questions About Hunter Biden and China via BreitbartNews Joe Biden is a totally corrupt politician, and got caught. At least now he wont be able to raise your Taxes - Biggest increase in U.S. history!"
1.31888238120242E+018,"Biden Sought Grand Bargain to Reduce Deficit Through Cuts to Social Security via BreitbartNews Joe Biden pushed hard to CUT YOUR SOCIAL SECURITY. If elected, he will do it again. I wont, never!!!"
1.31871865555999E+018,THANK YOU PENNSYLVANIA!
1.31852125632564E+018,Will be interviewed on foxandfriends at 8:00 A.M. Enjoy!
1.31833891635368E+018,"THANK YOU TUCSON, ARIZONA! Together, we are going to MAKE AMERICA GREAT AGAIN!!"
1.31830184966613E+018,Heading for Tucson. See you in a little while. Winning Arizona!
1.31829475849048E+018,"THANK YOU ARIZONA! Together, we are going to MAKE AMERICA GREAT AGAIN!"
1.31827600830338E+018,"Just arriving in Prescott, what a crowd! I love Arizona!!"
1.32888340583726E+018,Wow! Michigan just refused to certify the election results! Having courage is a beautiful thing. The USA stands proud!
1.33032358917066E+018,"This is not at all frivolous. It is brought on behalf of one of the most respected members of the United States Congress who is disgusted, like so many others, by an Election that is a fraudulent mess. Fake ballots, dead people voting, no Republican Poll Watchers allowed, &amp; more!"
1.31827034516235E+018,A perfect strike for the American people!
1.31826792211294E+018,"....Washington wants nothing to do with him, and thats so bad for New York, which has become a ghost town. Andrew spends too much time listening to his brother, Fredo. Forget the books and your apology tour. The Federal Government would love to help New York regain its luster!"
1.31826792122794E+018,"Governor Cuomo has shown tremendously poor leadership skills in running N.Y. Bad time for him to be writing and promoting a book, especially since he has done such a poor job with Covid and Crime. So many unnecessary deaths. The City &amp; State have sunk to historic lows..."
1.31904613431737E+018,Multiple Pro-Trump Demonstrations Planned in Cincinnati Area via BreitbartNews
1.31904413920854E+018,Pennsylvania Trump Voters Show Passion: Hes a Man that Wants to Do It All for America via BreitbartNews
1.31901794313352E+018,"Congressman Darin LaHood (ElectLaHood) is a fighter for Illinois! A strong supporter of our agenda, he is helping us Drain the Swamp, Deliver for our Farmers, and Defend your Second Amendment. Darin has my Complete and Total Endorsement!"
1.31901783176637E+018,"Congressman Ken Buck (BuckForColorado) is a champion for the incredible People of Colorado! He is Strong on Law &amp; Order, Low Taxes, Border Security, our Military &amp; Vets, and he will always defend your Second Amendment. Ken has my Complete and Total Endorsement!"
1.31901774993132E+018,"Senator CindyHydeSmith delivers for Mississippi! She helped us Cut your Taxes, Secure our Border, and Defend the Second Amendment. Cindy's opponent, Mike Espy, is a Corrupt Politician who will Raise your Taxes and Open your Borders! Vote for Cindy!"
1.31867578924895E+018,...Everyone should compare this terrible Electoral Intrusion with the recent interviews of Sleepy Joe Biden!
1.31927419221125E+018,".FoxNews Polls are totally FAKE, just like they were in 2016. I am leading in all of the states mentioned, which you will soon see. I thought Fox was getting rid of its pollster. Sadly, it never happened!"
1.31925429232332E+018,....to be around to vote for President Trump. Over 300 wins and 2 National Championships. Thank you to Florida State for giving us Bobby Bowden!
1.31925429073363E+018,"The GREAT Bobby Bowden, one of the best coaches EVER in College Football, on his full recovery from Covid-19 ....America is the greatest country this side of heaven. Ive had a chance to get a lot of wins in my life, but I really wanted to win this one because I wanted...."
1.31923266056527E+018,Virginia!
1.33320777864363E+018,"We have some big things happening in our various litigations on the Election Hoax. Everybody knows it was Rigged. They know Biden didnt get more votes from the Black community than Obama, &amp; certainly didnt get 80,000,000 votes. Look what happened in Detroit, Philadelphia, plus!"
1.31907535903649E+018,My great honor!
1.31904616377818E+018,"Exclusive: Forgotten by Obama-Biden Auto Bailout, Delphi Workers Refuse to Forget What Was Taken from Them (Part One) via BreitbartNews Biden was a disaster on this. All talk and no action. Remember and VOTE!"
1.33032542566763E+018,"Well, there were hundreds of thousands of votes cast where Republican Poll Watchers were not allowed to watch, not even allowed in the counting rooms. Likewise with Fake ballots cast and dead people voting!"
1.31864469834141E+018,Lesley Stahl of 60 Minutes not wearing a mask in the White House after her interview with me. Much more to come.
